event_id,customer_id,event_date,event_type,plan_price,mrr_delta
1216,1251,2024-05-23,signup,5.99,5.99
1217,1251,2024-07-22,cancel,5.99,-5.99
1218,1253,2025-10-17,signup,5.99,5.99
1219,1254,2024-05-22,signup,5.99,5.99
1220,1254,2024-06-21,cancel,5.99,-5.99
1221,1255,2024-09-18,signup,5.99,5.99
1222,1256,2024-02-14,signup,5.99,5.99
1223,1257,2024-08-09,signup,5.99,5.99
1224,1257,2025-04-06,cancel,5.99,-5.99
1225,1258,2025-01-31,signup,5.99,5.99
1226,1258,2025-03-02,cancel,5.99,-5.99
1227,1259,2024-03-14,signup,5.99,5.99
1228,1259,2025-07-07,cancel,5.99,-5.99
1229,1260,2025-01-11,signup,5.99,5.99
1230,1261,2024-10-20,signup,5.99,5.99
1231,1261,2024-12-19,cancel,5.99,-5.99
1232,1264,2024-11-12,signup,5.99,5.99
1233,1264,2025-08-09,cancel,5.99,-5.99
1234,1267,2024-11-14,signup,5.99,5.99
1235,1267,2024-12-14,cancel,5.99,-5.99
1236,1268,2025-02-27,signup,5.99,5.99
1237,1273,2025-07-28,signup,5.99,5.99
1238,1274,2024-06-06,signup,5.99,5.99
1239,1274,2024-09-04,cancel,5.99,-5.99
1240,1275,2025-01-23,signup,5.99,5.99
1241,1275,2025-02-22,cancel,5.99,-5.99
1242,1276,2025-01-26,signup,5.99,5.99
1243,1277,2025-01-24,signup,5.99,5.99
1244,1277,2025-06-23,cancel,5.99,-5.99
1245,1279,2024-11-16,signup,5.99,5.99
1246,1280,2024-06-25,signup,5.99,5.99
1247,1281,2024-05-16,signup,5.99,5.99
1248,1282,2024-12-18,signup,5.99,5.99
1249,1282,2025-03-18,cancel,5.99,-5.99
1250,1283,2024-08-06,signup,5.99,5.99
1251,1284,2024-07-11,signup,5.99,5.99
1252,1285,2024-09-17,signup,5.99,5.99
1253,1285,2024-11-16,cancel,5.99,-5.99
1254,1287,2024-12-05,signup,5.99,5.99
1255,1289,2025-01-18,signup,5.99,5.99
1256,1290,2024-10-04,signup,5.99,5.99
1257,1296,2024-06-16,signup,5.99,5.99
1258,1296,2025-12-08,cancel,5.99,-5.99
1259,1297,2024-04-27,signup,5.99,5.99
1260,1299,2024-09-16,signup,5.99,5.99
1261,1300,2024-08-24,signup,5.99,5.99
1262,1300,2024-12-22,cancel,5.99,-5.99
1263,1301,2025-03-24,signup,5.99,5.99
1264,1301,2025-04-23,cancel,5.99,-5.99
1265,1302,2024-06-27,signup,5.99,5.99
1266,1302,2024-07-27,cancel,5.99,-5.99
1267,1304,2024-11-07,signup,5.99,5.99
1268,1305,2024-04-06,signup,5.99,5.99
1269,1306,2024-08-28,signup,5.99,5.99
1270,1307,2025-04-11,signup,5.99,5.99
1271,1308,2024-01-05,signup,5.99,5.99
1272,1308,2024-03-05,cancel,5.99,-5.99
1273,1309,2024-09-07,signup,5.99,5.99
1274,1310,2024-07-28,signup,5.99,5.99
1275,1310,2024-08-27,cancel,5.99,-5.99
1276,1311,2025-08-09,signup,5.99,5.99
1277,1312,2024-04-29,signup,5.99,5.99
1278,1317,2024-11-18,signup,5.99,5.99
1279,1317,2025-05-17,cancel,5.99,-5.99
1280,1318,2024-08-24,signup,5.99,5.99
1281,1318,2024-09-23,cancel,5.99,-5.99
1282,1319,2025-12-14,signup,5.99,5.99
1283,1320,2024-02-16,signup,5.99,5.99
1284,1322,2024-10-11,signup,5.99,5.99
1285,1322,2024-11-10,cancel,5.99,-5.99
1286,1323,2024-06-23,signup,5.99,5.99
1287,1323,2025-11-15,cancel,5.99,-5.99
1288,1324,2024-08-24,signup,5.99,5.99
1289,1328,2024-05-28,signup,5.99,5.99
1290,1328,2024-06-27,cancel,5.99,-5.99
1291,1329,2025-03-28,signup,5.99,5.99
1292,1329,2025-04-27,cancel,5.99,-5.99
1293,1330,2024-04-19,signup,5.99,5.99
1294,1331,2024-04-12,signup,5.99,5.99
1295,1331,2024-06-11,cancel,5.99,-5.99
1296,1332,2024-03-30,signup,5.99,5.99
1297,1333,2024-10-25,signup,5.99,5.99
1298,1336,2024-04-15,signup,5.99,5.99
1299,1337,2025-11-08,signup,5.99,5.99
1300,1338,2024-04-26,signup,5.99,5.99
1301,1338,2025-09-18,cancel,5.99,-5.99
1302,1339,2024-05-22,signup,5.99,5.99
1303,1339,2025-09-14,cancel,5.99,-5.99
1304,1340,2024-05-08,signup,5.99,5.99
1305,1342,2024-10-20,signup,5.99,5.99
1306,1343,2024-04-28,signup,5.99,5.99
1307,1344,2024-10-11,signup,5.99,5.99
1308,1344,2025-04-09,cancel,5.99,-5.99
1309,1346,2024-08-23,signup,5.99,5.99
1310,1347,2024-06-03,signup,5.99,5.99
1311,1347,2024-09-01,cancel,5.99,-5.99
1312,1348,2025-03-09,signup,5.99,5.99
1313,1350,2025-07-22,signup,5.99,5.99
1314,1350,2025-10-20,cancel,5.99,-5.99
1315,1351,2025-01-21,signup,5.99,5.99
1316,1354,2024-08-27,signup,5.99,5.99
1317,1355,2024-12-08,signup,5.99,5.99
1318,1355,2025-07-06,cancel,5.99,-5.99
1319,1356,2024-06-20,signup,5.99,5.99
1320,1357,2024-02-12,signup,5.99,5.99
1321,1359,2024-04-20,signup,5.99,5.99
1322,1360,2025-08-17,signup,5.99,5.99
1323,1360,2025-11-15,cancel,5.99,-5.99
1324,1361,2025-05-18,signup,5.99,5.99
1325,1361,2025-08-16,cancel,5.99,-5.99
1326,1362,2024-11-19,signup,5.99,5.99
1327,1362,2025-01-18,cancel,5.99,-5.99
1328,1363,2024-07-20,signup,5.99,5.99
1329,1363,2024-08-19,cancel,5.99,-5.99
1330,1364,2025-07-29,signup,5.99,5.99
1331,1364,2025-08-28,cancel,5.99,-5.99
1332,1365,2025-03-17,signup,5.99,5.99
1333,1367,2025-08-20,signup,5.99,5.99
1334,1368,2025-07-29,signup,5.99,5.99
1335,1369,2024-06-02,signup,5.99,5.99
1336,1370,2025-07-13,signup,5.99,5.99
1337,1370,2025-08-12,cancel,5.99,-5.99
1338,1371,2024-11-12,signup,5.99,5.99
1339,1374,2024-10-30,signup,5.99,5.99
1340,1375,2025-05-02,signup,5.99,5.99
1341,1378,2024-09-02,signup,5.99,5.99
1342,1378,2024-10-02,cancel,5.99,-5.99
1343,1380,2025-03-17,signup,5.99,5.99
1344,1381,2024-08-25,signup,5.99,5.99
1345,1385,2024-07-31,signup,5.99,5.99
1346,1387,2024-03-20,signup,5.99,5.99
1347,1387,2024-07-18,cancel,5.99,-5.99
1348,1389,2024-12-07,signup,5.99,5.99
1349,1391,2025-01-28,signup,5.99,5.99
1350,1392,2024-08-07,signup,5.99,5.99
1351,1392,2025-11-30,cancel,5.99,-5.99
1352,1393,2024-12-05,signup,5.99,5.99
1353,1394,2025-04-07,signup,5.99,5.99
1354,1395,2025-04-03,signup,5.99,5.99
1355,1396,2025-09-25,signup,5.99,5.99
1356,1396,2025-11-24,cancel,5.99,-5.99
1357,1397,2025-03-25,signup,5.99,5.99
1358,1398,2024-05-23,signup,5.99,5.99
1359,1399,2024-11-13,signup,5.99,5.99
1360,1400,2024-05-07,signup,5.99,5.99
1361,1403,2025-03-31,signup,5.99,5.99
1362,1403,2025-10-27,cancel,5.99,-5.99
1363,1404,2024-12-31,signup,5.99,5.99
1364,1405,2024-12-08,signup,5.99,5.99
1365,1405,2025-07-06,cancel,5.99,-5.99
1366,1406,2025-08-31,signup,5.99,5.99
1367,1407,2024-02-11,signup,5.99,5.99
1368,1408,2024-04-27,signup,5.99,5.99
1369,1410,2024-06-28,signup,5.99,5.99
1370,1411,2024-10-09,signup,5.99,5.99
1371,1413,2025-04-02,signup,5.99,5.99
1372,1414,2025-07-27,signup,5.99,5.99
1373,1414,2025-09-25,cancel,5.99,-5.99
1374,1417,2025-03-25,signup,5.99,5.99
1375,1420,2024-10-10,signup,5.99,5.99
1376,1420,2024-11-09,cancel,5.99,-5.99
1377,1421,2024-12-25,signup,5.99,5.99
1378,1422,2025-02-02,signup,5.99,5.99
1379,1424,2024-12-15,signup,5.99,5.99
1380,1424,2025-01-14,cancel,5.99,-5.99
1381,1426,2025-05-24,signup,5.99,5.99
1382,1427,2025-04-25,signup,5.99,5.99
1383,1430,2025-10-06,signup,5.99,5.99
1384,1431,2024-03-22,signup,5.99,5.99
1385,1434,2024-07-31,signup,5.99,5.99
1386,1434,2024-10-29,cancel,5.99,-5.99
1387,1435,2024-07-26,signup,5.99,5.99
1388,1436,2024-03-19,signup,5.99,5.99
1389,1436,2024-04-18,cancel,5.99,-5.99
1390,1437,2024-09-16,signup,5.99,5.99
1391,1437,2025-02-13,cancel,5.99,-5.99
1392,1438,2024-12-27,signup,5.99,5.99
1393,1441,2024-05-02,signup,5.99,5.99
1394,1442,2025-08-09,signup,5.99,5.99
1395,1443,2024-08-16,signup,5.99,5.99
1396,1443,2024-10-15,cancel,5.99,-5.99
1397,1444,2024-11-15,signup,5.99,5.99
1398,1445,2025-10-21,signup,5.99,5.99
1399,1446,2025-08-09,signup,5.99,5.99
1400,1447,2025-02-26,signup,5.99,5.99
1401,1447,2025-06-26,cancel,5.99,-5.99
1402,1448,2025-01-28,signup,5.99,5.99
1403,1449,2024-10-03,signup,5.99,5.99
1404,1449,2025-01-31,cancel,5.99,-5.99
1405,1451,2025-03-31,signup,5.99,5.99
1406,1452,2024-04-15,signup,5.99,5.99
1407,1452,2024-05-15,cancel,5.99,-5.99
1408,1453,2025-07-01,signup,5.99,5.99
1409,1454,2024-07-17,signup,5.99,5.99
1410,1455,2024-10-24,signup,5.99,5.99
1411,1456,2024-11-14,signup,5.99,5.99
1412,1458,2024-06-25,signup,5.99,5.99
1413,1459,2024-08-17,signup,5.99,5.99
1414,1460,2025-01-22,signup,5.99,5.99
1415,1460,2025-08-20,cancel,5.99,-5.99
1416,1461,2024-05-19,signup,5.99,5.99
1417,1461,2024-07-18,cancel,5.99,-5.99
1418,1462,2024-10-19,signup,5.99,5.99
1419,1462,2025-05-17,cancel,5.99,-5.99
1420,1463,2024-08-26,signup,5.99,5.99
1421,1465,2025-02-03,signup,5.99,5.99
1422,1465,2025-03-05,cancel,5.99,-5.99
1423,1466,2024-03-20,signup,5.99,5.99
1424,1466,2024-04-19,cancel,5.99,-5.99
1425,1469,2024-08-04,signup,5.99,5.99
1426,1471,2025-02-15,signup,5.99,5.99
1427,1472,2024-10-08,signup,5.99,5.99
1428,1472,2024-11-07,cancel,5.99,-5.99
1429,1475,2024-06-04,signup,5.99,5.99
1430,1475,2025-10-27,cancel,5.99,-5.99
1431,1476,2025-04-30,signup,5.99,5.99
1432,1478,2024-07-29,signup,5.99,5.99
1433,1479,2025-01-23,signup,5.99,5.99
1434,1480,2024-08-08,signup,5.99,5.99
1435,1481,2024-08-24,signup,5.99,5.99
1436,1481,2024-09-23,cancel,5.99,-5.99
1437,1482,2024-08-23,signup,5.99,5.99
1438,1482,2024-09-22,cancel,5.99,-5.99
1439,1483,2025-06-09,signup,5.99,5.99
1440,1486,2024-12-05,signup,5.99,5.99
1441,1489,2024-09-14,signup,5.99,5.99
1442,1491,2024-04-04,signup,5.99,5.99
1443,1491,2025-07-28,cancel,5.99,-5.99
1444,1492,2024-11-10,signup,5.99,5.99
1445,1493,2024-07-19,signup,5.99,5.99
1446,1493,2024-08-18,cancel,5.99,-5.99
1447,1496,2025-11-20,signup,5.99,5.99
1448,1497,2024-11-13,signup,5.99,5.99
1449,1498,2025-01-28,signup,5.99,5.99
1450,1498,2025-02-27,cancel,5.99,-5.99
1451,1499,2025-05-01,signup,5.99,5.99
1452,1500,2025-06-10,signup,5.99,5.99
1453,1503,2024-06-23,signup,5.99,5.99
1454,1504,2025-05-22,signup,5.99,5.99
1455,1505,2025-01-20,signup,5.99,5.99
1456,1507,2024-10-22,signup,5.99,5.99
1457,1507,2024-12-21,cancel,5.99,-5.99
1458,1508,2024-05-31,signup,5.99,5.99
1459,1509,2024-12-19,signup,5.99,5.99
1460,1509,2025-07-17,cancel,5.99,-5.99
1461,1510,2024-11-07,signup,5.99,5.99
1462,1510,2025-05-06,cancel,5.99,-5.99
1463,1511,2024-04-12,signup,5.99,5.99
1464,1512,2024-07-24,signup,5.99,5.99
1465,1513,2024-12-01,signup,5.99,5.99
1466,1513,2025-07-29,cancel,5.99,-5.99
1467,1515,2024-06-01,signup,5.99,5.99
1468,1516,2024-04-16,signup,5.99,5.99
1469,1519,2024-07-21,signup,5.99,5.99
1470,1520,2025-03-26,signup,5.99,5.99
1471,1520,2025-04-25,cancel,5.99,-5.99
1472,1521,2024-06-08,signup,5.99,5.99
1473,1522,2025-08-11,signup,5.99,5.99
1474,1523,2024-10-13,signup,5.99,5.99
1475,1524,2024-05-02,signup,5.99,5.99
1476,1525,2024-06-19,signup,5.99,5.99
1477,1526,2025-10-08,signup,5.99,5.99
1478,1528,2025-08-27,signup,5.99,5.99
1479,1528,2025-12-25,cancel,5.99,-5.99
1480,1529,2024-06-21,signup,5.99,5.99
1481,1529,2024-09-19,cancel,5.99,-5.99
1482,1530,2024-05-16,signup,5.99,5.99
1483,1531,2025-01-31,signup,5.99,5.99
1484,1532,2024-05-24,signup,5.99,5.99
1485,1532,2024-06-23,cancel,5.99,-5.99
1486,1534,2025-05-08,signup,5.99,5.99
1487,1535,2024-10-12,signup,5.99,5.99
1488,1535,2025-12-06,cancel,5.99,-5.99
1489,1536,2024-10-11,signup,5.99,5.99
1490,1537,2024-05-01,signup,5.99,5.99
1491,1538,2024-05-09,signup,5.99,5.99
1492,1539,2025-09-24,signup,5.99,5.99
1493,1539,2025-10-24,cancel,5.99,-5.99
1494,1540,2024-05-09,signup,5.99,5.99
1495,1541,2025-02-13,signup,5.99,5.99
1496,1541,2025-07-13,cancel,5.99,-5.99
1497,1542,2025-01-04,signup,5.99,5.99
1498,1542,2025-02-03,cancel,5.99,-5.99
1499,1544,2024-05-03,signup,5.99,5.99
1500,1544,2024-08-01,cancel,5.99,-5.99
1501,1545,2024-06-04,signup,5.99,5.99
1502,1545,2025-01-30,cancel,5.99,-5.99
1503,1546,2025-01-08,signup,5.99,5.99
1504,1546,2025-07-07,cancel,5.99,-5.99
1505,1547,2024-06-08,signup,5.99,5.99
1506,1548,2025-02-18,signup,5.99,5.99
1507,1549,2024-12-29,signup,5.99,5.99
1508,1550,2025-05-24,signup,5.99,5.99
1509,1550,2025-06-23,cancel,5.99,-5.99
1510,1551,2024-09-30,signup,5.99,5.99
1511,1551,2025-01-28,cancel,5.99,-5.99
1512,1552,2024-08-27,signup,5.99,5.99
1513,1553,2025-05-13,signup,5.99,5.99
1514,1555,2025-01-20,signup,5.99,5.99
1515,1555,2025-03-21,cancel,5.99,-5.99
1516,1556,2024-10-09,signup,5.99,5.99
1517,1557,2024-10-22,signup,5.99,5.99
1518,1558,2025-10-12,signup,5.99,5.99
1519,1558,2025-11-11,cancel,5.99,-5.99
1520,1560,2025-06-23,signup,5.99,5.99
1521,1561,2024-08-13,signup,5.99,5.99
1522,1561,2025-01-10,cancel,5.99,-5.99
1523,1562,2025-01-01,signup,5.99,5.99
1524,1562,2025-01-31,cancel,5.99,-5.99
1525,1564,2024-09-30,signup,5.99,5.99
1526,1565,2024-07-27,signup,5.99,5.99
1527,1566,2024-08-26,signup,5.99,5.99
1528,1568,2025-03-03,signup,5.99,5.99
1529,1571,2025-11-29,signup,5.99,5.99
1530,1572,2024-05-02,signup,5.99,5.99
1531,1573,2024-04-17,signup,5.99,5.99
1532,1573,2025-10-09,cancel,5.99,-5.99
1533,1574,2025-04-01,signup,5.99,5.99
1534,1576,2024-12-10,signup,5.99,5.99
1535,1578,2024-06-22,signup,5.99,5.99
1536,1581,2024-08-24,signup,5.99,5.99
1537,1582,2024-07-29,signup,5.99,5.99
1538,1582,2024-08-28,cancel,5.99,-5.99
1539,1585,2024-05-21,signup,5.99,5.99
1540,1585,2025-01-16,cancel,5.99,-5.99
1541,1586,2024-10-05,signup,5.99,5.99
1542,1587,2024-03-20,signup,5.99,5.99
1543,1589,2025-09-06,signup,5.99,5.99
1544,1590,2024-05-05,signup,5.99,5.99
1545,1590,2025-03-31,cancel,5.99,-5.99
1546,1591,2024-09-17,signup,5.99,5.99
1547,1592,2025-08-08,signup,5.99,5.99
1548,1592,2025-09-07,cancel,5.99,-5.99
1549,1593,2025-02-12,signup,5.99,5.99
1550,1593,2025-04-13,cancel,5.99,-5.99
1551,1594,2025-08-29,signup,5.99,5.99
1552,1595,2024-06-30,signup,5.99,5.99
1553,1596,2024-11-19,signup,5.99,5.99
1554,1597,2024-09-26,signup,5.99,5.99
1555,1598,2024-10-02,signup,5.99,5.99
1556,1598,2025-08-28,cancel,5.99,-5.99
1557,1600,2025-01-09,signup,5.99,5.99
1558,1602,2025-09-12,signup,5.99,5.99
1559,1606,2024-08-31,signup,5.99,5.99
1560,1607,2024-07-06,signup,5.99,5.99
1561,1607,2024-11-03,cancel,5.99,-5.99
1562,1608,2024-06-25,signup,5.99,5.99
1563,1608,2024-07-25,cancel,5.99,-5.99
1564,1609,2025-06-02,signup,5.99,5.99
1565,1611,2024-09-09,signup,5.99,5.99
1566,1611,2025-05-07,cancel,5.99,-5.99
1567,1612,2025-04-23,signup,5.99,5.99
1568,1613,2024-08-24,signup,5.99,5.99
1569,1615,2024-12-19,signup,5.99,5.99
1570,1617,2024-11-01,signup,5.99,5.99
1571,1618,2025-05-15,signup,5.99,5.99
1572,1620,2025-04-24,signup,5.99,5.99
1573,1623,2024-12-19,signup,5.99,5.99
1574,1624,2025-01-24,signup,5.99,5.99
1575,1624,2025-11-20,cancel,5.99,-5.99
1576,1625,2024-07-06,signup,5.99,5.99
1577,1625,2024-08-05,cancel,5.99,-5.99
1578,1627,2024-10-03,signup,5.99,5.99
1579,1628,2024-06-20,signup,5.99,5.99
1580,1628,2024-12-17,cancel,5.99,-5.99
1581,1629,2024-10-11,signup,5.99,5.99
1582,1629,2024-12-10,cancel,5.99,-5.99
1583,1630,2025-11-22,signup,5.99,5.99
1584,1631,2024-09-07,signup,5.99,5.99
1585,1633,2024-09-28,signup,5.99,5.99
1586,1635,2025-02-20,signup,5.99,5.99
1587,1635,2025-04-21,cancel,5.99,-5.99
1588,1636,2024-08-05,signup,5.99,5.99
1589,1636,2025-07-01,cancel,5.99,-5.99
1590,1637,2025-08-17,signup,5.99,5.99
1591,1637,2025-09-16,cancel,5.99,-5.99
1592,1639,2024-08-30,signup,5.99,5.99
1593,1640,2024-11-22,signup,5.99,5.99
1594,1641,2025-06-12,signup,5.99,5.99
1595,1641,2025-07-12,cancel,5.99,-5.99
1596,1642,2024-05-22,signup,5.99,5.99
1597,1644,2024-07-26,signup,5.99,5.99
1598,1647,2025-01-15,signup,5.99,5.99
1599,1648,2024-07-14,signup,5.99,5.99
1600,1649,2024-09-25,signup,5.99,5.99
1601,1650,2024-08-31,signup,5.99,5.99
1602,1651,2025-04-28,signup,5.99,5.99
1603,1651,2025-10-25,cancel,5.99,-5.99
1604,1652,2025-06-04,signup,5.99,5.99
1605,1654,2025-09-26,signup,5.99,5.99
1606,1655,2024-04-19,signup,5.99,5.99
1607,1655,2024-05-19,cancel,5.99,-5.99
1608,1656,2024-03-02,signup,5.99,5.99
1609,1657,2024-12-02,signup,5.99,5.99
1610,1658,2024-04-20,signup,5.99,5.99
1611,1659,2025-09-04,signup,5.99,5.99
1612,1660,2024-12-28,signup,5.99,5.99
1613,1662,2024-03-27,signup,5.99,5.99
1614,1662,2024-07-25,cancel,5.99,-5.99
1615,1664,2024-06-23,signup,5.99,5.99
1616,1665,2025-05-08,signup,5.99,5.99
1617,1665,2025-08-06,cancel,5.99,-5.99
1618,1666,2025-02-28,signup,5.99,5.99
1619,1666,2025-12-25,cancel,5.99,-5.99
1620,1668,2024-05-24,signup,5.99,5.99
1621,1668,2024-07-23,cancel,5.99,-5.99
1622,1669,2024-10-10,signup,5.99,5.99
1623,1670,2024-09-08,signup,5.99,5.99
1624,1671,2024-09-15,signup,5.99,5.99
1625,1671,2024-11-14,cancel,5.99,-5.99
1626,1672,2024-10-09,signup,5.99,5.99
1627,1674,2024-09-26,signup,5.99,5.99
1628,1675,2024-05-24,signup,5.99,5.99
1629,1675,2024-06-23,cancel,5.99,-5.99
1630,1676,2024-07-29,signup,5.99,5.99
1631,1677,2024-05-07,signup,5.99,5.99
1632,1679,2024-10-16,signup,5.99,5.99
1633,1679,2024-12-15,cancel,5.99,-5.99
1634,1681,2024-07-27,signup,5.99,5.99
1635,1682,2024-12-13,signup,5.99,5.99
1636,1682,2025-12-08,cancel,5.99,-5.99
1637,1683,2024-06-10,signup,5.99,5.99
1638,1684,2025-05-18,signup,5.99,5.99
1639,1685,2024-05-21,signup,5.99,5.99
1640,1685,2024-06-20,cancel,5.99,-5.99
1641,1687,2024-12-16,signup,5.99,5.99
1642,1688,2025-01-15,signup,5.99,5.99
1643,1688,2025-04-15,cancel,5.99,-5.99
1644,1690,2025-05-23,signup,5.99,5.99
1645,1693,2024-06-01,signup,5.99,5.99
1646,1694,2024-09-27,signup,5.99,5.99
1647,1694,2024-11-26,cancel,5.99,-5.99
1648,1695,2024-11-13,signup,5.99,5.99
1649,1699,2025-01-26,signup,5.99,5.99
1650,1699,2025-08-24,cancel,5.99,-5.99
1651,1700,2024-10-27,signup,5.99,5.99
1652,1701,2025-06-24,signup,5.99,5.99
1653,1703,2024-07-19,signup,5.99,5.99
1654,1703,2025-02-14,cancel,5.99,-5.99
1655,1706,2025-01-27,signup,5.99,5.99
1656,1707,2025-02-13,signup,5.99,5.99
1657,1710,2024-09-03,signup,5.99,5.99
1658,1711,2024-03-31,signup,5.99,5.99
1659,1711,2024-04-30,cancel,5.99,-5.99
1660,1713,2024-04-17,signup,5.99,5.99
1661,1714,2024-07-07,signup,5.99,5.99
1662,1715,2024-04-06,signup,5.99,5.99
1663,1716,2025-01-26,signup,5.99,5.99
1664,1716,2025-02-25,cancel,5.99,-5.99
1665,1717,2025-07-23,signup,5.99,5.99
1666,1718,2024-05-14,signup,5.99,5.99
1667,1718,2025-09-06,cancel,5.99,-5.99
1668,1719,2025-08-16,signup,5.99,5.99
1669,1720,2024-12-20,signup,5.99,5.99
1670,1722,2024-04-28,signup,5.99,5.99
1671,1722,2024-06-27,cancel,5.99,-5.99
1672,1723,2025-04-29,signup,5.99,5.99
1673,1724,2024-06-30,signup,5.99,5.99
1674,1724,2025-08-24,cancel,5.99,-5.99
1675,1727,2024-06-26,signup,5.99,5.99
1676,1727,2024-11-23,cancel,5.99,-5.99
1677,1728,2024-09-28,signup,5.99,5.99
1678,1730,2025-08-06,signup,5.99,5.99
1679,1730,2025-11-04,cancel,5.99,-5.99
1680,1731,2024-05-31,signup,5.99,5.99
1681,1733,2025-02-14,signup,5.99,5.99
1682,1734,2024-08-30,signup,5.99,5.99
1683,1735,2025-02-27,signup,5.99,5.99
1684,1737,2024-07-05,signup,5.99,5.99
1685,1738,2025-01-24,signup,5.99,5.99
1686,1738,2025-02-23,cancel,5.99,-5.99
1687,1740,2025-02-12,signup,5.99,5.99
1688,1740,2025-04-13,cancel,5.99,-5.99
1689,1742,2025-03-06,signup,5.99,5.99
1690,1743,2024-12-13,signup,5.99,5.99
1691,1743,2025-03-13,cancel,5.99,-5.99
1692,1744,2025-11-01,signup,5.99,5.99
1693,1746,2024-05-30,signup,5.99,5.99
1694,1746,2024-06-29,cancel,5.99,-5.99
1695,1747,2025-10-25,signup,5.99,5.99
1696,1748,2025-06-27,signup,5.99,5.99
1697,1748,2025-07-27,cancel,5.99,-5.99
1698,1749,2024-08-10,signup,5.99,5.99
1699,1749,2025-03-08,cancel,5.99,-5.99
1700,1751,2024-08-07,signup,5.99,5.99
1701,1753,2024-04-13,signup,5.99,5.99
1702,1753,2024-07-12,cancel,5.99,-5.99
1703,1754,2024-08-29,signup,5.99,5.99
1704,1755,2024-09-11,signup,5.99,5.99
1705,1755,2024-11-10,cancel,5.99,-5.99
1706,1756,2024-10-05,signup,5.99,5.99
1707,1756,2025-11-29,cancel,5.99,-5.99
1708,1757,2025-04-20,signup,5.99,5.99
1709,1757,2025-08-18,cancel,5.99,-5.99
1710,1758,2024-05-23,signup,5.99,5.99
1711,1758,2024-11-19,cancel,5.99,-5.99
1712,1760,2024-08-29,signup,5.99,5.99
1713,1761,2024-05-24,signup,5.99,5.99
1714,1762,2024-08-28,signup,5.99,5.99
1715,1762,2025-01-25,cancel,5.99,-5.99
1716,1763,2025-03-21,signup,5.99,5.99
1717,1764,2025-06-10,signup,5.99,5.99
1718,1764,2025-09-08,cancel,5.99,-5.99
1719,1766,2024-09-09,signup,5.99,5.99
1720,1766,2024-10-09,cancel,5.99,-5.99
1721,1767,2025-03-11,signup,5.99,5.99
1722,1767,2025-06-09,cancel,5.99,-5.99
1723,1768,2025-02-25,signup,5.99,5.99
1724,1769,2024-10-05,signup,5.99,5.99
1725,1770,2025-01-15,signup,5.99,5.99
1726,1770,2025-03-16,cancel,5.99,-5.99
1727,1771,2024-11-03,signup,5.99,5.99
1728,1771,2025-04-02,cancel,5.99,-5.99
1729,1772,2025-01-07,signup,5.99,5.99
1730,1772,2025-03-08,cancel,5.99,-5.99
1731,1774,2024-11-18,signup,5.99,5.99
1732,1774,2025-01-17,cancel,5.99,-5.99
1733,1778,2025-06-11,signup,5.99,5.99
1734,1778,2025-09-09,cancel,5.99,-5.99
1735,1783,2024-09-02,signup,5.99,5.99
1736,1784,2024-03-19,signup,5.99,5.99
1737,1785,2024-09-03,signup,5.99,5.99
1738,1785,2025-05-01,cancel,5.99,-5.99
1739,1787,2024-10-11,signup,5.99,5.99
1740,1787,2024-11-10,cancel,5.99,-5.99
1741,1788,2024-04-15,signup,5.99,5.99
1742,1789,2024-09-10,signup,5.99,5.99
1743,1790,2025-09-11,signup,5.99,5.99
1744,1792,2024-12-17,signup,5.99,5.99
1745,1793,2025-11-03,signup,5.99,5.99
1746,1794,2025-07-02,signup,5.99,5.99
1747,1795,2025-04-28,signup,5.99,5.99
1748,1796,2025-07-28,signup,5.99,5.99
1749,1796,2025-08-27,cancel,5.99,-5.99
1750,1797,2024-08-23,signup,5.99,5.99
1751,1798,2024-10-16,signup,5.99,5.99
1752,1799,2024-07-26,signup,5.99,5.99
1753,1799,2025-06-21,cancel,5.99,-5.99
1754,1800,2024-11-14,signup,5.99,5.99
1755,1801,2025-08-30,signup,5.99,5.99
1756,1803,2025-10-15,signup,5.99,5.99
1757,1806,2025-06-18,signup,5.99,5.99
1758,1807,2025-03-15,signup,5.99,5.99
1759,1808,2025-04-19,signup,5.99,5.99
1760,1810,2025-03-03,signup,5.99,5.99
1761,1811,2025-07-25,signup,5.99,5.99
1762,1811,2025-08-24,cancel,5.99,-5.99
1763,1812,2024-07-13,signup,5.99,5.99
1764,1815,2025-02-03,signup,5.99,5.99
1765,1817,2024-11-10,signup,5.99,5.99
1766,1818,2024-11-09,signup,5.99,5.99
1767,1818,2024-12-09,cancel,5.99,-5.99
1768,1819,2024-07-09,signup,5.99,5.99
1769,1819,2024-09-07,cancel,5.99,-5.99
1770,1820,2025-03-27,signup,5.99,5.99
1771,1821,2025-02-03,signup,5.99,5.99
1772,1822,2024-09-21,signup,5.99,5.99
1773,1824,2024-07-13,signup,5.99,5.99
1774,1825,2025-03-03,signup,5.99,5.99
1775,1826,2024-09-25,signup,5.99,5.99
1776,1826,2025-09-20,cancel,5.99,-5.99
1777,1827,2024-04-29,signup,5.99,5.99
1778,1828,2025-10-16,signup,5.99,5.99
1779,1831,2024-08-18,signup,5.99,5.99
1780,1831,2024-10-17,cancel,5.99,-5.99
1781,1832,2024-08-15,signup,5.99,5.99
1782,1835,2024-03-22,signup,5.99,5.99
1783,1835,2024-04-21,cancel,5.99,-5.99
1784,1836,2024-05-22,signup,5.99,5.99
