order_id,customer_id,product_id,order_date,geo_id,channel_id,quantity,unit_price,unit_cost,discount_amount
9184,130,3,2025-03-27,,3,1,329.0,142.0,0.0
9185,1281,4,2025-03-27,3,1,1,349.0,150.0,0.0
9186,1399,3,2025-03-27,5,3,1,329.0,142.0,0.0
9187,1208,4,2025-03-27,8,1,1,349.0,150.0,0.0
9188,1521,6,2025-03-27,5,5,1,424.15,215.0,74.85
9189,1878,2,2025-03-27,6,2,1,299.0,129.0,0.0
9190,65,4,2025-03-27,9,3,2,349.0,150.0,0.0
9191,396,4,2025-03-27,1,5,1,349.0,150.0,0.0
9192,1050,5,2025-03-28,2,3,2,349.0,150.0,0.0
9193,277,5,2025-03-28,4,1,1,296.65,150.0,52.35
9194,257,2,2025-03-28,1,1,1,269.1,129.0,29.9
9195,482,5,2025-03-28,7,2,1,349.0,150.0,0.0
9196,884,5,2025-03-28,7,1,1,349.0,150.0,0.0
9197,713,4,2025-03-28,1,1,1,349.0,150.0,0.0
9198,1375,5,2025-03-28,1,5,1,349.0,150.0,0.0
9199,1702,4,2025-03-28,3,3,1,349.0,150.0,0.0
9200,256,6,2025-03-28,4,3,1,499.0,215.0,0.0
9201,311,1,2025-03-28,3,5,1,299.0,129.0,0.0
9202,1125,2,2025-03-28,3,1,1,299.0,129.0,0.0
9203,449,2,2025-03-28,1,4,1,269.1,129.0,29.9
9204,1239,1,2025-03-28,9,2,1,299.0,129.0,0.0
9205,1902,1,2025-03-28,7,1,1,269.1,129.0,29.9
9206,1155,4,2025-03-28,4,2,1,349.0,150.0,0.0
9207,545,2,2025-03-28,4,5,1,254.15,129.0,44.85
9208,1064,4,2025-03-28,8,2,2,349.0,150.0,0.0
9209,1150,1,2025-03-28,5,2,2,299.0,129.0,0.0
9210,1949,5,2025-03-28,2,2,1,349.0,150.0,0.0
9211,106,2,2025-03-28,1,1,1,299.0,129.0,0.0
9212,706,6,2025-03-28,5,1,1,424.15,215.0,74.85
9213,560,1,2025-03-28,1,3,1,269.1,129.0,29.9
9214,60,5,2025-03-28,7,1,1,314.1,150.0,34.9
9215,297,5,2025-03-28,4,2,2,296.65,150.0,52.35
9216,1132,1,2025-03-28,3,3,1,299.0,129.0,0.0
9217,1669,2,2025-03-28,4,1,1,299.0,129.0,0.0
9218,1835,4,2025-03-28,3,2,1,349.0,150.0,0.0
9219,1941,1,2025-03-28,1,4,1,299.0,129.0,0.0
9220,1818,3,2025-03-28,3,4,1,329.0,142.0,0.0
9221,1727,2,2025-03-28,1,1,1,254.15,129.0,44.85
9222,1398,4,2025-03-28,7,2,1,349.0,150.0,0.0
9223,1705,5,2025-03-28,8,1,1,314.1,150.0,34.9
9224,1352,4,2025-03-28,7,1,1,349.0,150.0,0.0
9225,1421,4,2025-03-29,1,2,2,349.0,150.0,0.0
9226,787,1,2025-03-29,1,3,1,299.0,129.0,0.0
9227,1693,4,2025-03-29,3,2,1,296.65,150.0,52.35
9228,719,4,2025-03-29,7,2,1,349.0,150.0,0.0
9229,1644,6,2025-03-29,2,2,1,499.0,215.0,0.0
9230,1643,5,2025-03-29,2,3,1,314.1,150.0,34.9
9231,1461,5,2025-03-29,1,1,1,349.0,150.0,0.0
9232,901,5,2025-03-29,1,3,1,349.0,150.0,0.0
9233,1630,4,2025-03-29,1,2,1,349.0,150.0,0.0
9234,1349,4,2025-03-29,5,1,2,349.0,150.0,0.0
9235,728,6,2025-03-29,,1,1,449.1,215.0,49.9
9236,897,5,2025-03-29,7,2,1,349.0,150.0,0.0
9237,1397,4,2025-03-29,1,3,1,349.0,150.0,0.0
9238,1377,5,2025-03-29,8,1,1,314.1,150.0,34.9
9239,1819,6,2025-03-29,3,1,1,424.15,215.0,74.85
9240,1402,4,2025-03-29,5,1,1,296.65,150.0,52.35
9241,1038,3,2025-03-29,1,4,1,329.0,142.0,0.0
9242,1693,5,2025-03-29,6,5,1,349.0,150.0,0.0
9243,312,3,2025-03-29,1,2,1,329.0,142.0,0.0
9244,1960,5,2025-03-29,2,2,1,349.0,150.0,0.0
9245,1409,4,2025-03-29,2,1,1,296.65,150.0,52.35
9246,38,5,2025-03-29,2,2,1,349.0,150.0,0.0
9247,963,2,2025-03-29,1,2,1,299.0,129.0,0.0
9248,189,2,2025-03-29,5,1,1,299.0,129.0,0.0
9249,1411,5,2025-03-30,8,3,1,349.0,150.0,0.0
9250,1812,1,2025-03-30,1,1,1,299.0,129.0,0.0
9251,1103,4,2025-03-30,1,1,1,349.0,150.0,0.0
9252,1221,2,2025-03-30,1,3,1,299.0,129.0,0.0
9253,1652,4,2025-03-30,2,1,1,314.1,150.0,34.9
9254,1977,2,2025-03-30,1,4,1,299.0,129.0,0.0
9255,1623,4,2025-03-30,5,2,1,296.65,150.0,52.35
9256,414,1,2025-03-30,3,2,1,269.1,129.0,29.9
9257,263,2,2025-03-30,5,3,1,299.0,129.0,0.0
9258,680,3,2025-03-30,6,2,2,296.1,142.0,32.9
9259,1207,5,2025-03-30,8,1,1,349.0,150.0,0.0
9260,211,2,2025-03-30,3,5,1,254.15,129.0,44.85
9261,172,2,2025-03-30,2,3,1,299.0,129.0,0.0
9262,1886,6,2025-03-30,3,2,1,499.0,215.0,0.0
9263,1552,3,2025-03-30,2,4,1,279.65,142.0,49.35
9264,580,1,2025-03-30,5,2,1,254.15,129.0,44.85
9265,996,4,2025-03-30,2,1,1,349.0,150.0,0.0
9266,1391,4,2025-03-30,8,3,1,296.65,150.0,52.35
9267,1173,2,2025-03-30,3,2,1,299.0,129.0,0.0
9268,1919,2,2025-03-30,5,4,1,299.0,129.0,0.0
9269,1012,4,2025-03-30,3,3,1,349.0,150.0,0.0
9270,1917,4,2025-03-30,1,3,1,349.0,150.0,0.0
9271,1493,4,2025-03-30,5,2,2,296.65,150.0,52.35
9272,1802,1,2025-03-30,7,1,1,299.0,129.0,0.0
9273,1039,5,2025-03-30,4,3,1,349.0,150.0,0.0
9274,1448,3,2025-03-30,,5,1,329.0,142.0,0.0
9275,843,5,2025-03-30,1,5,1,349.0,150.0,0.0
9276,1875,5,2025-03-30,2,3,1,349.0,150.0,0.0
9277,1771,4,2025-03-30,3,4,1,349.0,150.0,0.0
9278,24,5,2025-03-30,1,1,1,349.0,150.0,0.0
9279,16,1,2025-03-30,1,1,0,299.0,129.0,0.0
9280,453,5,2025-03-30,2,1,1,349.0,150.0,0.0
9281,1450,2,2025-03-31,1,1,1,299.0,129.0,0.0
9282,1865,5,2025-03-31,1,1,1,349.0,150.0,0.0
9283,1131,5,2025-03-31,5,2,1,314.1,150.0,34.9
9284,1577,4,2025-03-31,7,1,1,349.0,150.0,0.0
9285,954,3,2025-03-31,1,2,2,329.0,142.0,0.0
9286,176,5,2025-03-31,3,5,1,349.0,150.0,0.0
9287,676,3,2025-03-31,1,3,1,329.0,142.0,0.0
9288,473,2,2025-03-31,1,4,2,299.0,129.0,0.0
9289,1756,2,2025-03-31,1,2,1,269.1,129.0,29.9
9290,22,4,2025-03-31,1,4,1,296.65,150.0,52.35
9291,1148,6,2025-03-31,3,2,1,499.0,215.0,0.0
9292,359,5,2025-03-31,5,3,1,349.0,150.0,0.0
9293,274,5,2025-03-31,4,3,1,349.0,150.0,0.0
9294,249,2,2025-03-31,1,2,1,269.1,129.0,29.9
9295,1345,5,2025-03-31,1,1,1,349.0,150.0,0.0
9296,1659,5,2025-03-31,2,1,1,296.65,150.0,52.35
9297,1821,1,2025-03-31,1,3,1,299.0,129.0,0.0
9298,1780,2,2025-03-31,,1,1,299.0,129.0,0.0
9299,367,2,2025-03-31,5,1,1,299.0,129.0,0.0
9300,1166,4,2025-03-31,3,5,1,296.65,150.0,52.35
9301,1715,4,2025-03-31,3,1,1,296.65,150.0,52.35
9302,353,1,2025-03-31,5,1,1,269.1,129.0,29.9
9303,1737,1,2025-03-31,6,2,1,299.0,129.0,0.0
9304,459,5,2025-03-31,4,2,2,349.0,150.0,0.0
9305,367,5,2025-04-01,1,1,1,349.0,150.0,0.0
9306,1338,5,2025-04-01,5,2,1,314.1,150.0,34.9
9307,624,5,2025-04-01,3,2,1,314.1,150.0,34.9
9308,1101,5,2025-04-01,4,2,1,349.0,150.0,0.0
9309,1343,5,2025-04-01,2,4,1,349.0,150.0,0.0
9310,429,5,2025-04-01,9,1,1,349.0,150.0,0.0
9311,599,1,2025-04-01,8,3,2,254.15,129.0,44.85
9312,1848,5,2025-04-01,2,3,1,314.1,150.0,34.9
9313,780,6,2025-04-01,1,2,1,499.0,215.0,0.0
9314,1295,2,2025-04-01,2,2,1,299.0,129.0,0.0
9315,1369,4,2025-04-01,2,2,1,349.0,150.0,0.0
9316,1440,1,2025-04-01,2,2,1,299.0,129.0,0.0
9317,1497,4,2025-04-01,3,5,1,314.1,150.0,34.9
9318,147,5,2025-04-01,8,2,1,314.1,150.0,34.9
9319,1647,2,2025-04-01,2,2,1,299.0,129.0,0.0
9320,268,3,2025-04-01,1,3,1,329.0,142.0,0.0
9321,1195,4,2025-04-01,1,2,1,349.0,150.0,0.0
9322,1775,4,2025-04-01,3,1,1,349.0,150.0,0.0
9323,375,6,2025-04-01,8,1,1,499.0,215.0,0.0
9324,1423,1,2025-04-01,1,1,1,299.0,129.0,0.0
9325,1537,1,2025-04-01,3,1,1,269.1,129.0,29.9
9326,1405,1,2025-04-01,4,1,1,299.0,129.0,0.0
9327,1633,4,2025-04-01,1,1,1,349.0,150.0,0.0
9328,681,5,2025-04-01,5,2,1,349.0,150.0,0.0
9329,580,6,2025-04-01,5,1,2,499.0,215.0,0.0
9330,1589,4,2025-04-01,3,1,1,349.0,150.0,0.0
9331,1154,4,2025-04-01,1,5,1,349.0,150.0,0.0
9332,462,2,2025-04-02,4,1,1,299.0,129.0,0.0
9333,1232,4,2025-04-02,1,5,1,349.0,150.0,0.0
9334,362,6,2025-04-02,5,1,2,499.0,215.0,0.0
9335,744,4,2025-04-02,9,1,1,349.0,150.0,0.0
9336,107,3,2025-04-02,5,4,1,329.0,142.0,0.0
9337,162,4,2025-04-02,1,2,1,349.0,150.0,0.0
9338,708,6,2025-04-02,5,5,1,449.1,215.0,49.9
9339,1304,5,2025-04-02,5,3,1,349.0,150.0,0.0
9340,1628,1,2025-04-02,2,2,1,299.0,129.0,0.0
9341,1927,4,2025-04-02,1,1,1,349.0,150.0,0.0
9342,928,5,2025-04-02,7,1,1,349.0,150.0,0.0
9343,553,6,2025-04-02,1,2,1,499.0,215.0,0.0
9344,687,5,2025-04-02,2,2,1,296.65,150.0,52.35
9345,1970,6,2025-04-02,3,1,1,449.1,215.0,49.9
9346,1746,2,2025-04-02,2,2,1,269.1,129.0,29.9
9347,1621,5,2025-04-02,4,3,2,349.0,150.0,0.0
9348,138,5,2025-04-02,1,3,1,349.0,150.0,0.0
9349,131,1,2025-04-02,6,3,1,299.0,129.0,0.0
9350,713,1,2025-04-02,3,3,1,269.1,129.0,29.9
9351,579,3,2025-04-02,1,5,1,329.0,142.0,0.0
9352,771,3,2025-04-02,1,2,1,329.0,142.0,0.0
9353,1778,2,2025-04-02,6,4,1,299.0,129.0,0.0
9354,415,3,2025-04-02,2,4,1,329.0,142.0,0.0
9355,27,4,2025-04-02,9,1,1,349.0,150.0,0.0
9356,827,4,2025-04-02,2,3,1,349.0,150.0,0.0
9357,908,6,2025-04-02,,2,1,424.15,215.0,74.85
9358,1479,5,2025-04-02,2,2,1,314.1,150.0,34.9
9359,937,2,2025-04-02,5,4,1,299.0,129.0,0.0
9360,1885,5,2025-04-02,2,2,1,349.0,150.0,0.0
9361,635,1,2025-04-02,2,2,1,299.0,129.0,0.0
9362,917,1,2025-04-02,2,2,1,299.0,129.0,0.0
9363,1228,2,2025-04-02,7,2,1,299.0,129.0,0.0
9364,1903,2,2025-04-02,,1,1,299.0,129.0,0.0
9365,852,2,2025-04-03,4,1,1,254.15,129.0,44.85
9366,917,4,2025-04-03,1,1,1,349.0,150.0,0.0
9367,1515,6,2025-04-03,8,5,1,424.15,215.0,74.85
9368,979,3,2025-04-03,2,5,1,329.0,142.0,0.0
9369,75,2,2025-04-03,5,1,2,269.1,129.0,29.9
9370,1378,5,2025-04-03,2,3,1,349.0,150.0,0.0
9371,1107,4,2025-04-03,2,2,1,349.0,150.0,0.0
9372,639,3,2025-04-03,2,5,1,296.1,142.0,32.9
9373,1370,6,2025-04-03,2,3,1,424.15,215.0,74.85
9374,53,2,2025-04-03,4,4,1,269.1,129.0,29.9
9375,267,4,2025-04-03,3,5,1,349.0,150.0,0.0
9376,1983,4,2025-04-03,2,5,1,349.0,150.0,0.0
9377,892,4,2025-04-03,2,3,1,349.0,150.0,0.0
9378,1723,1,2025-04-03,4,3,1,299.0,129.0,0.0
9379,1899,5,2025-04-03,3,1,1,349.0,150.0,0.0
9380,531,4,2025-04-03,5,5,1,349.0,150.0,0.0
9381,962,4,2025-04-03,1,2,1,349.0,150.0,0.0
9382,1939,5,2025-04-03,1,4,1,349.0,150.0,0.0
9383,1193,5,2025-04-03,3,1,1,349.0,150.0,0.0
9384,538,4,2025-04-03,3,5,1,349.0,150.0,0.0
9385,866,1,2025-04-03,1,2,1,299.0,129.0,0.0
9386,1885,3,2025-04-03,1,2,1,329.0,142.0,0.0
9387,418,4,2025-04-03,1,2,1,349.0,150.0,0.0
9388,1534,1,2025-04-03,3,1,1,299.0,129.0,0.0
9389,1690,2,2025-04-03,3,1,2,299.0,129.0,0.0
9390,1228,4,2025-04-03,2,2,1,349.0,150.0,0.0
9391,375,3,2025-04-03,2,3,1,279.65,142.0,49.35
9392,178,1,2025-04-03,3,5,1,299.0,129.0,0.0
9393,903,5,2025-04-03,5,3,1,349.0,150.0,0.0
9394,1912,2,2025-04-03,1,2,1,269.1,129.0,29.9
9395,812,4,2025-04-04,1,1,1,349.0,150.0,0.0
9396,412,3,2025-04-04,7,1,1,329.0,142.0,0.0
9397,1657,5,2025-04-04,5,3,1,349.0,150.0,0.0
9398,1055,4,2025-04-04,3,1,1,314.1,150.0,34.9
9399,1781,5,2025-04-04,2,3,1,349.0,150.0,0.0
9400,519,5,2025-04-04,5,1,1,349.0,150.0,0.0
9401,942,1,2025-04-04,5,2,1,299.0,129.0,0.0
9402,1410,2,2025-04-04,6,3,1,269.1,129.0,29.9
9403,690,5,2025-04-04,5,1,1,349.0,150.0,0.0
9404,1761,5,2025-04-04,1,1,1,349.0,150.0,0.0
9405,1530,4,2025-04-04,2,2,1,349.0,150.0,0.0
9406,1392,4,2025-04-04,2,2,1,314.1,150.0,34.9
9407,870,2,2025-04-04,1,5,1,299.0,129.0,0.0
9408,843,2,2025-04-04,1,1,1,299.0,129.0,0.0
9409,944,2,2025-04-04,7,4,1,299.0,129.0,0.0
9410,811,4,2025-04-04,4,2,1,349.0,150.0,0.0
9411,1499,5,2025-04-04,2,1,1,314.1,150.0,34.9
9412,1445,2,2025-04-04,3,2,1,254.15,129.0,44.85
9413,412,5,2025-04-04,1,4,1,349.0,150.0,0.0
9414,491,3,2025-04-04,1,4,1,296.1,142.0,32.9
9415,661,4,2025-04-04,1,2,1,314.1,150.0,34.9
9416,6,3,2025-04-04,5,3,1,329.0,142.0,0.0
9417,1360,4,2025-04-04,2,1,1,296.65,150.0,52.35
9418,1409,3,2025-04-04,4,1,1,296.1,142.0,32.9
9419,816,4,2025-04-04,1,5,1,349.0,150.0,0.0
9420,1183,3,2025-04-04,2,1,1,329.0,142.0,0.0
9421,1865,3,2025-04-04,2,5,1,296.1,142.0,32.9
9422,1910,4,2025-04-04,1,4,1,349.0,150.0,0.0
9423,872,2,2025-04-05,8,1,1,299.0,129.0,0.0
9424,1427,5,2025-04-05,1,1,1,349.0,150.0,0.0
9425,45,2,2025-04-05,3,2,1,299.0,129.0,0.0
9426,81,4,2025-04-05,1,1,1,296.65,150.0,52.35
9427,1484,5,2025-04-05,1,3,2,349.0,150.0,0.0
9428,704,5,2025-04-05,2,5,1,349.0,150.0,0.0
9429,677,5,2025-04-05,4,2,1,349.0,150.0,0.0
9430,1144,5,2025-04-05,1,1,1,349.0,150.0,0.0
9431,505,4,2025-04-05,3,1,1,349.0,150.0,0.0
9432,1644,5,2025-04-05,8,5,2,349.0,150.0,0.0
9433,878,6,2025-04-05,1,5,1,499.0,215.0,0.0
9434,1516,4,2025-04-05,3,2,1,349.0,150.0,0.0
9435,1012,2,2025-04-05,1,3,1,254.15,129.0,44.85
9436,35,4,2025-04-05,3,1,1,349.0,150.0,0.0
9437,1843,5,2025-04-05,1,1,1,349.0,150.0,0.0
9438,1298,4,2025-04-05,1,1,2,349.0,150.0,0.0
9439,546,2,2025-04-05,2,3,1,299.0,129.0,0.0
9440,1725,5,2025-04-05,3,2,1,349.0,150.0,0.0
9441,14,5,2025-04-05,6,5,1,314.1,150.0,34.9
9442,59,5,2025-04-05,8,5,1,314.1,150.0,34.9
9443,470,5,2025-04-05,2,2,1,349.0,150.0,0.0
9444,1562,5,2025-04-05,1,3,1,349.0,150.0,0.0
9445,517,2,2025-04-05,,2,1,299.0,129.0,0.0
9446,2000,3,2025-04-05,7,2,1,296.1,142.0,32.9
9447,1897,2,2025-04-05,5,2,1,269.1,129.0,29.9
9448,17,6,2025-04-05,3,1,1,424.15,215.0,74.85
9449,1619,6,2025-04-05,2,2,1,424.15,215.0,74.85
9450,528,5,2025-04-05,4,4,1,296.65,150.0,52.35
9451,1135,1,2025-04-05,2,1,1,269.1,129.0,29.9
9452,269,4,2025-04-05,1,1,1,349.0,150.0,0.0
9453,1119,1,2025-04-05,1,3,1,299.0,129.0,0.0
9454,1174,2,2025-04-05,3,2,1,299.0,129.0,0.0
9455,1570,4,2025-04-06,5,1,1,349.0,150.0,0.0
9456,1912,2,2025-04-06,3,1,1,299.0,129.0,0.0
9457,1356,4,2025-04-06,2,5,1,349.0,150.0,0.0
9458,1374,5,2025-04-06,1,1,1,349.0,150.0,0.0
9459,1853,2,2025-04-06,7,1,1,299.0,129.0,0.0
9460,1573,3,2025-04-06,8,2,1,329.0,142.0,0.0
9461,849,3,2025-04-06,2,2,1,329.0,142.0,0.0
9462,1847,2,2025-04-06,7,4,1,299.0,129.0,0.0
9463,228,4,2025-04-06,3,1,1,349.0,150.0,0.0
9464,1802,2,2025-04-06,6,1,1,254.15,129.0,44.85
9465,544,5,2025-04-06,1,2,1,349.0,150.0,0.0
9466,1051,2,2025-04-06,8,3,1,299.0,129.0,0.0
9467,1880,5,2025-04-06,3,5,1,349.0,150.0,0.0
9468,994,1,2025-04-06,8,1,1,299.0,129.0,0.0
9469,1414,4,2025-04-06,9,1,1,349.0,150.0,0.0
9470,1006,5,2025-04-06,5,3,1,349.0,150.0,0.0
9471,1891,3,2025-04-06,1,2,1,329.0,142.0,0.0
9472,705,4,2025-04-06,5,5,1,349.0,150.0,0.0
9473,1928,1,2025-04-06,4,5,1,299.0,129.0,0.0
9474,905,4,2025-04-06,5,2,1,349.0,150.0,0.0
9475,407,4,2025-04-06,4,5,1,349.0,150.0,0.0
9476,1048,5,2025-04-06,3,2,1,349.0,150.0,0.0
9477,1160,2,2025-04-06,5,5,1,299.0,129.0,0.0
9478,1402,2,2025-04-06,5,1,1,299.0,129.0,0.0
9479,1051,5,2025-04-06,7,2,1,349.0,150.0,0.0
9480,1161,4,2025-04-06,4,1,1,349.0,150.0,0.0
9481,1627,3,2025-04-07,6,1,2,329.0,142.0,0.0
9482,1560,3,2025-04-07,3,2,1,329.0,142.0,0.0
9483,958,5,2025-04-07,5,2,1,349.0,150.0,0.0
9484,1148,4,2025-04-07,4,3,1,349.0,150.0,0.0
9485,1692,1,2025-04-07,6,3,1,299.0,129.0,0.0
9486,1522,5,2025-04-07,1,2,1,349.0,150.0,0.0
9487,621,5,2025-04-07,2,1,1,349.0,150.0,0.0
9488,1169,6,2025-04-07,3,1,1,499.0,215.0,0.0
9489,958,2,2025-04-07,8,1,1,299.0,129.0,0.0
9490,976,6,2025-04-07,1,1,1,449.1,215.0,49.9
9491,1088,5,2025-04-07,1,1,1,296.65,150.0,52.35
9492,1618,6,2025-04-07,3,1,1,449.1,215.0,49.9
9493,1178,1,2025-04-07,9,2,1,299.0,129.0,0.0
9494,1853,6,2025-04-07,,2,1,449.1,215.0,49.9
9495,315,2,2025-04-07,1,2,1,299.0,129.0,0.0
9496,320,5,2025-04-07,7,1,1,349.0,150.0,0.0
9497,1879,4,2025-04-07,5,1,1,349.0,150.0,0.0
9498,389,4,2025-04-07,6,2,1,349.0,150.0,0.0
9499,1874,6,2025-04-07,7,2,2,424.15,215.0,74.85
9500,1989,3,2025-04-07,8,1,1,296.1,142.0,32.9
9501,702,5,2025-04-07,1,1,1,349.0,150.0,0.0
9502,211,4,2025-04-07,5,5,1,314.1,150.0,34.9
9503,718,5,2025-04-07,1,1,1,349.0,150.0,0.0
9504,1474,4,2025-04-07,3,4,1,349.0,150.0,0.0
9505,1877,5,2025-04-07,3,1,1,349.0,150.0,0.0
9506,1292,6,2025-04-07,3,1,1,499.0,215.0,0.0
9507,1032,4,2025-04-07,1,4,1,349.0,150.0,0.0
9508,1698,5,2025-04-07,1,1,1,349.0,150.0,0.0
9509,1851,4,2025-04-07,5,1,1,314.1,150.0,34.9
9510,1343,3,2025-04-07,4,4,1,329.0,142.0,0.0
9511,397,6,2025-04-07,7,5,2,449.1,215.0,49.9
9512,1794,1,2025-04-07,1,1,2,299.0,129.0,0.0
9513,291,5,2025-04-07,1,3,1,349.0,150.0,0.0
9514,1037,2,2025-04-08,7,1,2,299.0,129.0,0.0
9515,1777,5,2025-04-08,8,2,1,296.65,150.0,52.35
9516,37,5,2025-04-08,5,5,1,296.65,150.0,52.35
9517,1279,1,2025-04-08,1,1,1,299.0,129.0,0.0
9518,193,6,2025-04-08,1,3,1,499.0,215.0,0.0
9519,1678,4,2025-04-08,4,2,1,349.0,150.0,0.0
9520,269,6,2025-04-08,1,2,1,499.0,215.0,0.0
9521,1409,4,2025-04-08,1,3,1,349.0,150.0,0.0
9522,1897,4,2025-04-08,7,3,1,349.0,150.0,0.0
9523,915,4,2025-04-08,7,1,1,349.0,150.0,0.0
9524,1404,4,2025-04-08,3,3,1,349.0,150.0,0.0
9525,437,4,2025-04-08,5,2,1,349.0,150.0,0.0
9526,324,4,2025-04-08,5,2,1,349.0,150.0,0.0
9527,628,1,2025-04-08,1,5,1,299.0,129.0,0.0
9528,585,5,2025-04-08,5,2,1,296.65,150.0,52.35
9529,721,2,2025-04-08,1,5,1,299.0,129.0,0.0
9530,1269,1,2025-04-08,1,2,1,269.1,129.0,29.9
9531,1196,4,2025-04-08,1,2,1,349.0,150.0,0.0
9532,201,4,2025-04-08,3,3,1,349.0,150.0,0.0
9533,1515,2,2025-04-08,2,3,1,299.0,129.0,0.0
9534,642,5,2025-04-08,2,2,1,349.0,150.0,0.0
9535,758,2,2025-04-08,7,4,1,299.0,129.0,0.0
9536,1410,4,2025-04-08,1,1,1,349.0,150.0,0.0
9537,1945,4,2025-04-08,1,5,2,349.0,150.0,0.0
9538,645,6,2025-04-08,7,2,1,449.1,215.0,49.9
9539,333,6,2025-04-08,5,5,1,499.0,215.0,0.0
9540,483,5,2025-04-09,4,5,1,349.0,150.0,0.0
9541,1041,6,2025-04-09,5,2,1,499.0,215.0,0.0
9542,46,6,2025-04-09,1,4,1,499.0,215.0,0.0
9543,552,4,2025-04-09,5,2,1,349.0,150.0,0.0
9544,456,6,2025-04-09,2,1,1,499.0,215.0,0.0
9545,1475,6,2025-04-09,1,5,1,499.0,215.0,0.0
9546,604,5,2025-04-09,9,1,1,349.0,150.0,0.0
9547,1633,5,2025-04-09,2,1,1,314.1,150.0,34.9
9548,27,4,2025-04-09,3,3,1,296.65,150.0,52.35
9549,331,4,2025-04-09,1,2,1,349.0,150.0,0.0
9550,120,6,2025-04-09,1,5,1,499.0,215.0,0.0
9551,1288,3,2025-04-09,1,2,1,329.0,142.0,0.0
9552,1529,2,2025-04-09,2,2,1,299.0,129.0,0.0
9553,745,5,2025-04-09,1,3,1,349.0,150.0,0.0
9554,595,3,2025-04-09,2,3,2,329.0,142.0,0.0
9555,1413,4,2025-04-09,1,4,1,349.0,150.0,0.0
9556,1711,4,2025-04-09,1,1,1,349.0,150.0,0.0
9557,1672,4,2025-04-09,5,3,1,314.1,150.0,34.9
9558,1455,6,2025-04-09,7,2,1,499.0,215.0,0.0
9559,1110,4,2025-04-09,5,1,1,349.0,150.0,0.0
9560,900,3,2025-04-09,6,2,2,296.1,142.0,32.9
9561,1332,1,2025-04-09,1,3,1,299.0,129.0,0.0
9562,1712,1,2025-04-09,7,1,1,299.0,129.0,0.0
9563,836,2,2025-04-09,3,1,1,299.0,129.0,0.0
9564,1993,4,2025-04-09,4,3,1,349.0,150.0,0.0
9565,1482,5,2025-04-09,4,5,1,349.0,150.0,0.0
9566,1223,4,2025-04-09,1,2,1,349.0,150.0,0.0
9567,1552,4,2025-04-09,7,2,1,349.0,150.0,0.0
9568,473,1,2025-04-10,1,2,1,269.1,129.0,29.9
9569,1316,5,2025-04-10,3,2,1,314.1,150.0,34.9
9570,1322,4,2025-04-10,3,5,1,349.0,150.0,0.0
9571,1088,1,2025-04-10,1,4,1,299.0,129.0,0.0
9572,284,4,2025-04-10,3,1,1,349.0,150.0,0.0
9573,380,6,2025-04-10,1,2,1,499.0,215.0,0.0
9574,1690,6,2025-04-10,1,1,1,424.15,215.0,74.85
9575,179,1,2025-04-10,5,3,1,299.0,129.0,0.0
9576,851,3,2025-04-10,,1,1,296.1,142.0,32.9
9577,1644,4,2025-04-10,1,1,1,296.65,150.0,52.35
9578,105,1,2025-04-10,4,3,1,299.0,129.0,0.0
9579,240,3,2025-04-10,,1,1,296.1,142.0,32.9
9580,1421,1,2025-04-10,2,3,1,254.15,129.0,44.85
9581,621,1,2025-04-10,2,4,1,299.0,129.0,0.0
9582,233,6,2025-04-10,5,1,1,499.0,215.0,0.0
9583,1068,2,2025-04-10,3,2,1,299.0,129.0,0.0
9584,505,4,2025-04-10,2,5,1,349.0,150.0,0.0
9585,1010,6,2025-04-10,1,2,2,499.0,215.0,0.0
9586,621,1,2025-04-10,5,1,1,299.0,129.0,0.0
9587,1014,3,2025-04-10,2,1,1,329.0,142.0,0.0
9588,1986,2,2025-04-10,,4,1,299.0,129.0,0.0
9589,958,3,2025-04-10,1,5,1,329.0,142.0,0.0
9590,969,4,2025-04-10,1,1,1,349.0,150.0,0.0
9591,396,6,2025-04-10,2,4,1,499.0,215.0,0.0
9592,1554,5,2025-04-10,3,2,1,314.1,150.0,34.9
9593,773,6,2025-04-11,4,2,1,499.0,215.0,0.0
9594,756,4,2025-04-11,1,2,1,349.0,150.0,0.0
9595,923,4,2025-04-11,6,2,1,349.0,150.0,0.0
9596,873,6,2025-04-11,7,1,1,499.0,215.0,0.0
9597,1743,5,2025-04-11,2,3,1,296.65,150.0,52.35
9598,68,2,2025-04-11,5,1,1,254.15,129.0,44.85
9599,800,4,2025-04-11,4,5,1,349.0,150.0,0.0
9600,1099,1,2025-04-11,4,2,1,254.15,129.0,44.85
9601,1823,1,2025-04-11,1,2,1,299.0,129.0,0.0
9602,503,2,2025-04-11,5,1,1,299.0,129.0,0.0
9603,1075,1,2025-04-11,5,1,1,299.0,129.0,0.0
9604,842,5,2025-04-11,3,1,1,349.0,150.0,0.0
9605,1831,3,2025-04-11,1,4,1,329.0,142.0,0.0
9606,1095,5,2025-04-11,5,2,1,349.0,150.0,0.0
9607,624,6,2025-04-11,1,3,1,499.0,215.0,0.0
9608,1743,4,2025-04-11,4,1,1,349.0,150.0,0.0
9609,757,4,2025-04-11,3,5,1,314.1,150.0,34.9
9610,804,1,2025-04-11,1,5,1,299.0,129.0,0.0
9611,1868,5,2025-04-11,1,5,1,349.0,150.0,0.0
9612,966,5,2025-04-11,3,4,1,349.0,150.0,0.0
